GISCO_ID;LAU_CODE;LAU_LABEL;name;iso;country;year;lat;lng;hdd;cdd;odiac_c;pm25;interpolated_population;interpolated_pop_density;BCSMASS;DMSSMASS;DUSMASS;SO2SMASS;SO4SMASS;gdp_pc;emissions
ES_46043;46043;Aielo de Rugat;Aielo De Rugat;ESP;Spain;2020;38.88;-0.34;1564.795756;NA;311.4402764;18.54662814;266.5252857;36.1707892;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46047;46047;BÃ¨lgida;Bèlgida;ESP;Spain;2020;38.86029816;-0.475109994;1564.795756;NA;1340.149927;12.69249938;1039.45557;55.40063095;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46062;46062;BenigÃ nim;Benigánim;ESP;Spain;2020;38.94;-0.44;1564.795756;NA;5253.319168;7.103366189;6693.228928;208.6890494;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46081;46081;Canals;Canals;ESP;Spain;2020;38.96;-0.58;1564.795756;NA;5214.015389;5.850900977;15368.85629;695.9016492;0.027219303;0.332977027;1.599221017;0.031527055;0.481374258;NA;NA
ES_46085;46085;Carlet;Carlet;ESP;Spain;2020;39.23;-0.52;1722.695205;NA;19372.6143;9.568050483;16781.55122;370.2409854;0.111582576;1.417424238;6.369468554;0.125696844;1.988803721;NA;NA
ES_46118;46118;Enguera;Enguera;ESP;Spain;2020;38.98;-0.69;1628.013593;NA;4842.50682;20.69860506;6339.265406;26.17160468;0.027219303;0.332977027;1.599221017;0.031527055;0.481374258;NA;NA
ES_46138;46138;GuadassÃ©quies;Guadasséquies;ESP;Spain;2020;38.92;-0.49;1564.795756;NA;580.0475681;1.607694884;568.2782059;141.4787038;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46145;46145;XÃ tiva;Xativa;ESP;Spain;2020;38.99;-0.52;1653.440321;NA;20466.34354;3.584899535;32919.40402;428.0431285;0.05529682;0.683890544;3.215963225;0.0633797;0.976859276;NA;NA
ES_46153;46153;Llocnou de Sant Jeroni;Llocnou De Sant Jeroni;ESP;Spain;2020;38.91;-0.28;1564.795756;NA;291.563444;9.74447656;566.2195206;93.94425456;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46155;46155;LlaurÃ­;Llaurí;ESP;Spain;2020;39.15;-0.33;1722.695205;NA;1690.070224;12.13006331;1734.827522;129.9576519;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46157;46157;Llosa de Ranes, la;La Llosa De Ranes;ESP;Spain;2020;39.02;-0.53;1722.695205;NA;3101.034177;3.880375142;3657.983856;607.989719;0.05529682;0.683890544;3.215963225;0.0633797;0.976859276;NA;NA
ES_46179;46179;NavarrÃ©s;Navarrés;ESP;Spain;2020;39.1;-0.7;1677.190216;NA;3005.421445;8.88022915;3605.247528;74.25117806;0.027219303;0.332977027;1.599221017;0.031527055;0.481374258;NA;NA
ES_46181;46181;Oliva;Oliva;ESP;Spain;2020;38.92;-0.12;1564.795756;NA;17463.43322;10.67720779;30107.66704;512.803773;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46183;46183;Olleria, l';L'Olleria;ESP;Spain;2020;38.91;-0.55;1564.795756;NA;7616.062905;12.07307864;9941.125626;296.9375125;0.05529682;0.683890544;3.215963225;0.0633797;0.976859276;NA;NA
ES_46184;46184;Ontinyent;Ontinyent;ESP;Spain;2020;38.82;-0.6;1545.31057;NA;36254.64543;23.50191775;41294.6692;327.5714667;0.027219303;0.332977027;1.599221017;0.031527055;0.481374258;NA;NA
ES_46185;46185;Otos;Otos;ESP;Spain;2020;38.85;-0.44;1564.795756;NA;666.9085232;12.67765844;597.6914368;59.475914;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46188;46188;Palmera;Palmera;ESP;Spain;2020;38.94;-0.15;1564.795756;NA;1211.029081;18.23168906;1746.851379;1305.002319;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46190;46190;Paterna;Paterna;ESP;Spain;2020;39.5;-0.44;1710.109232;NA;118625.6427;32.59789632;75549.00439;2107.617936;0.028288368;0.369479924;1.57907065;0.031270209;0.508869271;NA;NA
ES_46202;46202;Pobla de Vallbona, la;La Pobla de Vallbona;ESP;Spain;2020;39.59;-0.55;1697.528026;NA;35559.73003;21.9730325;24970.15399;768.5312276;0.056285756;0.733533694;3.15350533;0.062317144;1.011944445;NA;NA
ES_46219;46219;Rugat;Rugat;ESP;Spain;2020;38.88;-0.36;1564.795756;NA;255.4408765;16.76046442;294.9698715;73.39040756;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46222;46222;Sant Joanet;Sant Joanet;ESP;Spain;2020;39.07;-0.49;1722.695205;NA;591.1261719;-1.032947337;763.1736603;380.7791748;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46231;46231;Simat de la Valldigna;Simat De La Valldigna;ESP;Spain;2020;39.04;-0.31;1722.695205;NA;3780.957479;12.77105135;4420.703247;114.0383878;0.028077517;0.350913517;1.616742208;0.031852645;0.495485019;NA;NA
ES_46244;46244;Torrent;Torrent, VLC;ESP;Spain;2020;39.42334;-0.4789195;NA;NA;NA;NA;94072.64832;1360.635743;0.056285756;0.733533694;3.15350533;0.062317144;1.011944445;NA;NA
ES_46244;46244;Torrent;Torrent;ESP;Spain;2020;39.41766081;-0.522180926;-313.1380687;NA;126287.1056;12.41660295;91993.71954;1370.089545;0.056285756;0.733533694;3.15350533;0.062317144;1.011944445;NA;NA
ES_46250;46250;Valencia;Valencia;ESP;Spain;2020;39.46969986;-0.376839995;1710.139003;NA;494457.4853;12.68748002;821397.8197;7070.349741;0.028288368;0.369479924;1.57907065;0.031270209;0.508869271;NA;NA
ES_46251;46251;Vallada;Vallada;ESP;Spain;2020;38.9;-0.69;1545.31057;NA;4173.611256;19.00161727;4020.27964;64.54422748;0.027219303;0.332977027;1.599221017;0.031527055;0.481374258;NA;NA
ES_47186;47186;Valladolid;Valladolid;ESP;Spain;2020;41.65;-4.73;2021.230824;NA;174235.4987;-10.59827734;309883.6966;1580.332049;0.115363113;1.60638031;6.639708353;0.107156371;2.047745408;NA;NA
ES_48002;48002;Abanto y CiÃ©rvana-Abanto Zierbena;Abanto-Zierbena;ESP;Spain;2020;43.31;-3.07;2872.231307;NA;10882.49304;-3.514402618;9376.319305;554.5757695;0.032560415;0.430030306;1.563489888;0.03120804;0.574815612;NA;NA
ES_48015;48015;Basauri;Basauri;ESP;Spain;2020;43.24;-2.89;2872.231307;NA;7034.608703;-12.2160501;37354.18921;5415.914418;0.034203421;0.431640801;1.585648959;0.034228244;0.587775738;NA;NA
ES_48020;48020;Bilbao;Bilbao;ESP;Spain;2020;43.26;-2.92;2872.231307;NA;95817.75567;0.32047872;340560.3276;8232.757709;0.067465473;0.868503878;3.244979998;0.065676763;1.16535893;NA;NA
ES_48069;48069;Mungia;Mungia;ESP;Spain;2020;43.35;-2.85;2872.231307;NA;10981.85393;-8.540743537;15433.66402;352.3890871;0.034203421;0.431640801;1.585648959;0.034228244;0.587775738;NA;NA
ES_48071;48071;Muskiz;Muskiz;ESP;Spain;2020;43.32333;-3.12167;2919.251445;NA;10415.90767;-11.4974687;7748.520531;369.7030635;0.032560415;0.430030306;1.563489888;0.03120804;0.574815612;NA;NA
ES_48078;48078;Portugalete;Portugalete;ESP;Spain;2020;43.32;-3.02;2872.231307;NA;6316.845815;-13.89884485;37532.30713;15408.19702;0.066763836;0.861671107;3.149138848;0.065436284;1.16259135;NA;NA
ES_48090;48090;Balmaseda;Balmaseda;ESP;Spain;2020;43.2;-3.19;2966.271586;NA;2822.153697;10.56355888;7589.081474;326.9314806;0.063843854;0.862235169;3.193064496;0.059683816;1.131078872;NA;NA
ES_48093;48093;Areatza;Areatza;ESP;Spain;2020;43.12;-2.77;2872.231307;NA;599.1086373;12.39307176;1088.253727;123.7165696;0.033262052;0.436863077;1.659331038;0.031448519;0.577583192;NA;NA
ES_50002;50002;Acered;Acered;ESP;Spain;2020;41.17;-1.6;1882.029015;NA;270.4193774;-17.28083643;265.712184;8.544199159;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50006;50006;AinzÃ³n;Ainzón;ESP;Spain;2020;41.81;-1.52;1992.929088;NA;1130.375347;-40.5444655;1372.111325;32.89130519;0.031142157;0.430601292;1.649388015;0.029546372;0.543069834;NA;NA
ES_50007;50007;AladrÃ©n;Aladren;ESP;Spain;2020;41.24;-1.16;1935.448766;NA;332.0299139;-0.598895128;71.38153374;3.447589904;0.061922374;0.855722835;3.232831225;0.058501206;1.070409456;NA;NA
ES_50010;50010;Alberite de San Juan;Alberite De San Juan;ESP;Spain;2020;41.82;-1.47;1992.929088;NA;451.8357737;-51.58872372;106.4098582;10.36683273;0.031142157;0.430601292;1.649388015;0.029546372;0.543069834;NA;NA
ES_50011;50011;Albeta;Albeta;ESP;Spain;2020;41.83;-1.5;1992.929088;NA;469.650426;-53.26111686;179.043438;55.84215775;0.031142157;0.430601292;1.649388015;0.029546372;0.543069834;NA;NA
ES_50013;50013;AlcalÃ¡ de Ebro;Alcalá De Ebro;ESP;Spain;2020;41.81;-1.19;2105.957951;NA;771.0038721;-67.42295922;331.4804478;34.4559583;0.062319901;0.861325749;3.296578052;0.059236917;1.086647413;NA;NA
ES_50014;50014;AlcalÃ¡ de Moncayo;Alcala De Moncayo;ESP;Spain;2020;41.79;-1.7;1992.929088;NA;514.5298205;-29.39583351;218.3431425;14.18090709;0.031142157;0.430601292;1.649388015;0.029546372;0.543069834;NA;NA
ES_50016;50016;Aldehuela de Liestos;Aldehuela De Liestos;ESP;Spain;2020;41.06;-1.7;1882.029015;NA;0;-0.956057372;60.82921076;1.616292098;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50017;50017;AlfajarÃ­n;Alfajarín;ESP;Spain;2020;41.58;-0.7;2162.556384;NA;10265.75364;-39.88540909;3002.053884;21.21522176;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50018;50018;AlfamÃ©n;Alfamen;ESP;Spain;2020;41.44;-1.24;1979.091206;NA;3727.650819;-35.97922053;1860.625651;18.37641354;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50019;50019;Alforque;Alforque;ESP;Spain;2020;41.33;-0.39;2029.174344;NA;656.8782944;-39.91222914;91.95818663;9.489371777;0.031388259;0.426405252;1.614975787;0.030118983;0.541426288;NA;NA
ES_50020;50020;Alhama de AragÃ³n;Alhama de Aragón;ESP;Spain;2020;41.3;-1.89;1872.976261;NA;701.0508445;-45.53263781;1180.803044;38.04922859;0.030527016;0.424556236;1.620976672;0.028777943;0.530190091;NA;NA
ES_50022;50022;Almolda, La;La Almolda;ESP;Spain;2020;41.55;-0.21;2124.164581;NA;2969.178807;-15.67488478;682.3492141;5.244362241;0.031388259;0.426405252;1.614975787;0.030118983;0.541426288;NA;NA
ES_50023;50023;Almonacid de la Cuba;Almonacid De La Cuba;ESP;Spain;2020;41.28;-0.79;1935.448766;NA;851.6781529;-20.28566218;316.7859106;5.630694461;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50024;50024;Almonacid de la Sierra;Almonacid De La Sierra;ESP;Spain;2020;41.4;-1.32;1882.029015;NA;1897.204405;-39.06774537;971.2766476;17.29914722;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50025;50025;Almunia de DoÃ±a Godina, La;Almunia de Doña Godina, La;ESP;Spain;2020;41.47684097;-1.374660015;1937.479051;NA;3810.314288;-54.12431883;7973.603924;145.4835465;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50028;50028;Anento;Anento;ESP;Spain;2020;41.07;-1.33;1882.029015;NA;316.8468517;-15.40600341;151.6079268;6.872957945;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50030;50030;AÃ±Ã³n de Moncayo;Añon De Moncayo;ESP;Spain;2020;41.76;-1.74;1992.929088;NA;750.4021695;28.13485033;255.2532963;3.976439378;0.062320513;0.861161368;3.301405052;0.05911377;1.086651577;NA;NA
ES_50033;50033;Ardisa;Ardisa;ESP;Spain;2020;42.2;-0.76;2266.568545;NA;332.0812271;-42.52381386;103.8347704;3.701612191;0.064122327;0.863582681;3.347756341;0.061498419;1.11280238;NA;NA
ES_50036;50036;AsÃ­n;Asin;ESP;Spain;2020;42.28;-1.05;2266.568545;NA;0.001634019;-31.79247165;131.1344326;7.100911436;0.032944583;0.432858224;1.700566304;0.031807874;0.569224802;NA;NA
ES_50038;50038;Ateca;Ateca;ESP;Spain;2020;41.33;-1.8;1872.976261;NA;2456.007766;-43.22222826;2297.715239;26.34517623;0.061475138;0.85259765;3.238155438;0.05803183;1.065571511;NA;NA
ES_50039;50039;Azuara;Azuara;ESP;Spain;2020;41.26;-0.87;1935.448766;NA;1206.438121;-16.90775176;777.3890254;4.659025882;0.061379355;0.846414254;3.207174077;0.058527437;1.06398735;NA;NA
ES_50040;50040;Badules;Badules;ESP;Spain;2020;41.14;-1.25;1908.738891;NA;247.6522284;-0.082255654;114.587961;5.704622746;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50043;50043;BÃ¡rboles;Barboles;ESP;Spain;2020;41.71;-1.19;2105.957951;NA;890.2057807;-62.35296522;859.5456686;55.75929697;0.124242275;1.717048584;6.529409277;0.117738123;2.157056869;NA;NA
ES_50050;50050;Bijuesca;Bijuesca;ESP;Spain;2020;41.54;-1.92;1922.025861;NA;262.1550042;-9.070403558;127.6012412;2.250687827;0.030527016;0.424556236;1.620976672;0.028777943;0.530190091;NA;NA
ES_50051;50051;Biota;Biota;ESP;Spain;2020;42.25;-1.167;2202.786572;NA;2536.441797;-37.82145834;1234.561504;9.934605713;0.127458655;1.727601678;6.682680233;0.121226393;2.215339615;NA;NA
ES_50053;50053;BoquiÃ±eni;Boquiñeni;ESP;Spain;2020;41.85;-1.25;2049.443521;NA;1352.786844;-64.39869189;1066.285976;55.43606529;0.031142157;0.430601292;1.649388015;0.029546372;0.543069834;NA;NA
ES_50056;50056;Botorrita;Botorrita;ESP;Spain;2020;41.51;-1.03;2020.703361;NA;1207.394103;-26.66622333;591.2273474;29.58649278;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50057;50057;Brea de AragÃ³n;Brea De Aragon;ESP;Spain;2020;41.52;-1.6;1992.929088;NA;669.6574525;-26.39461903;1901.192162;140.519177;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50059;50059;Bujaraloz;Bujaraloz;ESP;Spain;2020;41.5;-0.15;2124.164581;NA;1985.285402;-16.28016404;1171.907815;9.664064757;0.031388259;0.426405252;1.614975787;0.030118983;0.541426288;NA;NA
ES_50061;50061;Bureta;Bureta;ESP;Spain;2020;41.82;-1.49;1992.929088;NA;712.6907299;-51.70975317;308.1622181;25.28184951;0.031142157;0.430601292;1.649388015;0.029546372;0.543069834;NA;NA
ES_50064;50064;CabaÃ±as de Ebro;Cabañas De Ebro;ESP;Spain;2020;41.79;-1.16;2105.957951;NA;1913.823365;-68.42191881;673.7798195;70.01283417;0.062319901;0.861325749;3.296578052;0.059236917;1.086647413;NA;NA
ES_50067;50067;Calatayud;Calatayud;ESP;Spain;2020;41.35;-1.64;1882.071232;NA;14150.24538;-39.44942881;22832.96004;147.9446333;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50068;50068;Calatorao;Calatorao;ESP;Spain;2020;41.52;-1.35;1993.638684;NA;3091.963323;-52.06948706;3491.875566;70.38339243;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50069;50069;Calcena;Calcena;ESP;Spain;2020;41.66;-1.72;1992.929088;NA;0.003991665;16.26083436;75.74973136;1.155180991;0.092617295;1.283198942;4.887543453;0.087578201;1.608641345;NA;NA
ES_50073;50073;CariÃ±ena;Cariñena;ESP;Spain;2020;41.34;-1.22;1908.738891;NA;4247.08072;-25.45150749;3889.349831;47.40595373;0.061922374;0.855722835;3.232831225;0.058501206;1.070409456;NA;NA
ES_50074;50074;Caspe;Caspe;ESP;Spain;2020;41.24;-0.04;2094.97213;NA;5849.180007;-31.03194466;10911.20236;23.07749147;0.124786372;1.681025609;6.412268781;0.119993133;2.164142231;NA;NA
ES_50078;50078;Castiliscar;Castiliscar;ESP;Spain;2020;42.38;-1.27;2202.786572;NA;551.8661455;-47.30147835;344.3398745;8.595044371;0.032194171;0.433417705;1.685535878;0.030181602;0.559467401;NA;NA
ES_50080;50080;Cerveruela;Cerveruela;ESP;Spain;2020;41.22;-1.21;1908.738891;NA;261.2195126;2.221268045;54.88284802;2.422649639;0.0614609;0.847785168;3.210946166;0.05852309;1.064929365;NA;NA
ES_50083;50083;Cinco Olivas;Cinco Olivas;ESP;Spain;2020;41.34;-0.37;2029.174344;NA;344.6199256;-40.85832013;144.655735;44.77770309;0.031388259;0.426405252;1.614975787;0.030118983;0.541426288;NA;NA
ES_50086;50086;Codos;Codos;ESP;Spain;2020;41.29;-1.37;1882.029015;NA;496.1485294;6.328544302;297.4459753;4.693972038;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50087;50087;Contamina;Contamina;ESP;Spain;2020;41.3;-1.917;1863.923506;NA;351.8243424;-46.83356472;92.3506577;6.209167325;0.030527016;0.424556236;1.620976672;0.028777943;0.530190091;NA;NA
ES_50088;50088;Cosuenda;Cosuenda;ESP;Spain;2020;41.37;-1.3;1882.029015;NA;892.9305045;-14.74931668;478.1678772;14.80769403;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50090;50090;Cubel;Cubel;ESP;Spain;2020;41.1;-1.63;1882.029015;NA;86.72570304;5.582976752;209.4988515;3.549728024;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50093;50093;Chodes;Morata De Jalón;ESP;Spain;2020;41.48;-1.48;1937.479051;NA;872.7583833;-43.95731406;230.7396641;14.31564751;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50094;50094;Daroca;Daroca;ESP;Spain;2020;41.11;-1.41;1882.029015;NA;3908.884934;-27.45692575;2412.856401;44.83784747;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50095;50095;Ejea de los Caballeros;Ejea De Los Caballeros;ESP;Spain;2020;42.13;-1.14;2170.510366;NA;24216.75579;-50.36934158;18804.23543;30.76372909;0.127458655;1.727601678;6.682680233;0.121226393;2.215339615;NA;NA
ES_50099;50099;Ãpila;Épila;ESP;Spain;2020;41.6;-1.27;2011.445267;NA;8880.5916;-41.59248893;5415.385703;27.85903682;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50101;50101;EscatrÃ³n;Escatrón;ESP;Spain;2020;41.28;-0.33;2029.174344;NA;121676.7028;-36.62510161;1265.164854;12.88875029;0.061766287;0.84454717;3.205463367;0.059440201;1.070572006;NA;NA
ES_50104;50104;Farlete;Farlete;ESP;Spain;2020;41.68;-0.51;2219.154814;NA;1706.252515;-29.48523338;484.7914648;4.656120677;0.125652168;1.715895652;6.528666896;0.121011132;2.176412455;NA;NA
ES_50106;50106;Fayos, Los;Los Fayos;ESP;Spain;2020;41.88;-1.78;1992.929088;NA;106.8589914;-35.62761022;116.6597614;45.51522064;0.062320513;0.861161368;3.301405052;0.05911377;1.086651577;NA;NA
ES_50109;50109;Frago, El;El Frago;ESP;Spain;2020;42.27;-0.93;2266.568545;NA;0;-24.96559384;112.087072;3.38562782;0.032944583;0.432858224;1.700566304;0.031807874;0.569224802;NA;NA
ES_50110;50110;Frasno, El;El Frasno;ESP;Spain;2020;41.41;-1.5;1882.029015;NA;1229.540902;-14.07065044;614.6103578;12.86704371;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50113;50113;FuendejalÃ³n;Fuendejalón;ESP;Spain;2020;41.76;-1.47;1992.929088;NA;1338.292;-44.28869677;1050.505598;13.74632499;0.062090279;0.858642707;3.266566781;0.058800258;1.078451254;NA;NA
ES_50115;50115;Fuentes de Ebro;Fuentes de Ebro;ESP;Spain;2020;41.51;-0.63;2072.43397;NA;5965.547915;-44.88350497;5341.350125;38.00104154;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50118;50118;Gallur;Gallur;ESP;Spain;2020;41.87;-1.31;1992.929088;NA;4406.025833;-64.49477505;3031.46582;73.90716606;0.031142157;0.430601292;1.649388015;0.029546372;0.543069834;NA;NA
ES_50119;50119;Gelsa;Gelsa;ESP;Spain;2020;41.41;-0.46;2029.174344;NA;1334.699929;-36.43409072;1279.56165;17.86639568;0.031388259;0.426405252;1.614975787;0.030118983;0.541426288;NA;NA
ES_50121;50121;Gotor;Gotor;ESP;Spain;2020;41.55;-1.65;1992.929088;NA;1242.855097;-14.29792368;379.6920424;26.79837071;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50122;50122;Grisel;Grisel;ESP;Spain;2020;41.87;-1.73;1992.929088;NA;764.4304909;-42.95928028;124.862371;8.856749383;0.031142157;0.430601292;1.649388015;0.029546372;0.543069834;NA;NA
ES_50125;50125;Ibdes;Ibdes;ESP;Spain;2020;41.22;-1.83;1872.976261;NA;1052.884045;-34.10083213;527.7450736;9.315194986;0.060364501;0.833887778;3.222635968;0.056860109;1.048621208;NA;NA
ES_50126;50126;Illueca;Illueca;ESP;Spain;2020;41.54;-1.63;1992.929088;NA;2210.268723;-16.44751542;3573.665585;135.3126477;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50128;50128;Isuerre;Isuerre;ESP;Spain;2020;42.49;-1.06;2372.554222;NA;153.3122507;-21.98890767;36.1729455;1.727226958;0.032944583;0.432858224;1.700566304;0.031807874;0.569224802;NA;NA
ES_50129;50129;Jaraba;Jaraba;ESP;Spain;2020;41.19;-1.88;1872.976261;NA;1000.82605;-27.0854468;391.2722778;9.154945251;0.060364501;0.833887778;3.222635968;0.056860109;1.048621208;NA;NA
ES_50131;50131;JaulÃ­n;Jaulin;ESP;Spain;2020;41.45;-0.99;1935.448766;NA;728.1629095;-12.88190933;352.4355133;7.693188761;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50132;50132;Joyosa, La;La Joyosa;ESP;Spain;2020;41.75;-1.07;2105.957951;NA;2613.596772;-71.14071496;975.1550217;189.8500595;0.031177743;0.430724457;1.647190037;0.029690546;0.543577579;NA;NA
ES_50133;50133;Lagata;Lagata;ESP;Spain;2020;41.23;-0.82;1935.448766;NA;147.9685894;-21.8926477;176.5857799;6.994001431;0.061379355;0.846414254;3.207174077;0.058527437;1.06398735;NA;NA
ES_50135;50135;Layana;Layana;ESP;Spain;2020;42.3;-1.25;2202.786572;NA;127.0325069;-48.00006956;123.8655815;32.43436273;0.032194171;0.433417705;1.685535878;0.030181602;0.559467401;NA;NA
ES_50138;50138;LechÃ³n;Lechon;ESP;Spain;2020;41.09;-1.28;1882.029015;NA;337.3524546;-13.78440304;52.24519753;3.221653748;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50139;50139;Letux;Letux;ESP;Spain;2020;41.25;-0.8;1935.448766;NA;689.5961078;-24.65066174;404.286787;13.88263459;0.061379355;0.846414254;3.207174077;0.058527437;1.06398735;NA;NA
ES_50142;50142;Lobera de Onsella;Lobera de Onsella;ESP;Spain;2020;42.48;-1.02;2372.554222;NA;-1.51E-05;-12.97145601;51.80000174;1.539820869;0.032944583;0.432858224;1.700566304;0.031807874;0.569224802;NA;NA
ES_50143;50143;Longares;Longares;ESP;Spain;2020;41.4;-1.17;1935.448766;NA;1251.377694;-25.15827291;985.5425735;20.91120439;0.061922374;0.855722835;3.232831225;0.058501206;1.070409456;NA;NA
ES_50148;50148;Luesia;Luesia;ESP;Spain;2020;42.37;-1.02;2266.568545;NA;840.4897346;-6.578466385;436.5709591;3.450074561;0.032944583;0.432858224;1.700566304;0.031807874;0.569224802;NA;NA
ES_50150;50150;Lumpiaque;Lumpiaque;ESP;Spain;2020;41.63;-1.3;1992.929088;NA;1556.127367;-50.61736233;999.3988724;31.71489101;0.030948122;0.428041414;1.617178766;0.029253887;0.53538142;NA;NA
ES_50151;50151;Luna;Luna;ESP;Spain;2020;42.16645813;-0.932510018;2266.568545;NA;2237.834057;-35.8219529;1046.96108;3.34242632;0.064122327;0.863582681;3.347756341;0.061498419;1.11280238;NA;NA
ES_50152;50152;Maella;Maella;ESP;Spain;2020;41.12;0.14;2094.97213;NA;2201.473506;-14.86701188;2275.024112;12.95170612;0.061544045;0.830422761;3.183366913;0.058945075;1.073223827;NA;NA
ES_50161;50161;Manchones;Manchones;ESP;Spain;2020;41.16;-1.46;1882.029015;NA;524.8167632;-24.58001942;164.9832385;5.786894972;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50163;50163;MarÃ­a de Huerva;María De Huerva;ESP;Spain;2020;41.54;-0.99;2020.703361;NA;7918.503825;-24.09749781;6501.340425;60.05579189;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50164;50164;Mediana de AragÃ³n;Mediana De Aragon;ESP;Spain;2020;41.47;-0.71;1935.448766;NA;1622.98668;-28.42073313;1550.48999;16.93284768;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50167;50167;Mezalocha;Mezalocha;ESP;Spain;2020;41.42;-1.09;1935.448766;NA;1208.658176;-24.64203093;273.318414;4.522025268;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50170;50170;Monegrillo;Monegrillo;ESP;Spain;2020;41.64;-0.42;2219.154814;NA;1243.345817;-27.02407153;552.8873587;2.994800513;0.063500173;0.857489774;3.2658244;0.062073268;1.097806841;NA;NA
ES_50171;50171;Moneva;Moneva;ESP;Spain;2020;41.13;-0.83;1935.448766;NA;246.8961108;-20.47427183;133.7150102;2.228494992;0.030405103;0.418732833;1.591521618;0.029280118;0.528959314;NA;NA
ES_50173;50173;Monterde;Monterde;ESP;Spain;2020;41.17;-1.74;1882.029015;NA;449.9064277;-17.94385098;195.4150867;3.50724452;0.060350263;0.829075296;3.195426696;0.057351369;1.047979062;NA;NA
ES_50179;50179;Moyuela;Moyuela;ESP;Spain;2020;41.13;-0.92;1935.448766;NA;580.0264632;-22.36740939;140.7203608;3.290496862;0.030405103;0.418732833;1.591521618;0.029280118;0.528959314;NA;NA
ES_50180;50180;Mozota;Mozota;ESP;Spain;2020;41.48;-1.07;1935.448766;NA;417.5061598;-25.60056418;147.1930084;16.30718034;0.030974252;0.427681421;1.615652459;0.029247319;0.535028036;NA;NA
ES_50181;50181;Muel;Muel;ESP;Spain;2020;41.47;-1.08;2020.703361;NA;6196.415947;-25.10102019;1731.19513;21.48076553;0.061922374;0.855722835;3.232831225;0.058501206;1.070409456;NA;NA
ES_50184;50184;Murero;Murero;ESP;Spain;2020;41.16;-1.48;1882.029015;NA;329.9319486;-30.53214736;144.200016;8.560245386;0.030512778;0.419743754;1.5937674;0.029269204;0.529547945;NA;NA
ES_50186;50186;NavardÃºn;Navardún;ESP;Spain;2020;42.51;-1.15;2372.554222;NA;238.3648527;-38.76335758;56.94833082;2.137247667;0.065138754;0.866275929;3.386102181;0.061989476;1.128692202;NA;NA
